acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
lqs::metric::printer::DependenciesSquavisitDb 0 1.26315789473684 9.68421052631579 0 2.26315789473684 0 0 0 0 0 0 0 0 1 0 0 0 10 184 0 39 3 0 19 0 18 0 0 0 32 0 0 0 0 0 0 0
lqs::metric::printer::DependenciesSquavisitFile 14 2.375 8.5 0 1.5 0 0 0 0 2 0 0 0 0 0 0 0 2 68 0 19 3 0 8 0 8 0 0 0 20 0 0 0 4 0 0 0
lqs::metric::printer::HalsteadDecorator 0 1.66666666666667 13 0 0.666666666666667 0 0 0 0 1 0 0 0 2 0 0 0 2 39 0 30 0 0 3 0 1 0 0 0 5 0 0 0 2 0 0 0
lqs::metric::printer::MetricsDecorator 12 1.11111111111111 3.22222222222222 0 1.22222222222222 0 0 0 0 1 0 0 0 1 0 0 0 1 58 0 9 1 1 18 0 17 0 0 0 53 0 0 0 1 0 0 0
lqs::metric::printer::MetricsWriter 24 1 1 0 1.33333333333333 0 0 0 0 0 0 0 0 0 0 0 0 15 15 0 1 0 2 15 0 15 0 0 0 15 0 0 0 0 0 0 0
lqs::metric::printer::MetricsWriterSquavisit 0 1.5 6.66666666666667 0 1.27777777777778 0 0 0 0 0 0 0 0 1 0 0 0 2 120 0 19 5 0 18 0 18 0 0 0 49 0 0 0 0 0 0 0
lqs::metric::printer::SqlMetrics 0 1.875 20.5 0 7.25 0 0 0 0 1 0 0 0 0 0 0 0 1 164 0 50 6 0 8 0 6 0 0 0 39 0 0 0 1 0 0 0
lqs::parser::core::JavaCharStream 20 2.10526315789474 12.0263157894737 0 1.63157894736842 0 0 0 0 0 0 0 0 0 0 0 0 9 457 0 92 15 0 38 2 31 0 0 0 135 0 0 0 0 0 0 0
lqs::parser::core::JavaParser 3 4.89598540145985 14.8813868613139 0 0.12043795620438 0 0 0 0 9 0 0 0 1 0 0 0 5 8155 0 205 9 0 548 3 123 0 0 0 3543 0 0 0 45 0 0 0
lqs::parser::core::JavaParser::ModifierSet 36 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 11 33 0 3 11 0 11 11 11 0 0 0 22 0 0 0 0 0 0 0
lqs::parser::core::JavaParser::GTToken 0 1 3 0 2 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
lqs::parser::core::JavaParser::LookaheadSuccess 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
lqs::parser::core::JTBToolkit 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
lqs::parser::core::JavaParserConstants 304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 2 0 120 0 0 0 0 0 0 0 0 0 0 0 0
lqs::parser::core::JavaParserTokenManager 7 17.1621621621622 46.4054054054054 0 2.02702702702703 0 0 0 0 3 0 0 0 1 0 0 0 2 1717 0 442 12 0 37 4 7 0 0 0 199 0 0 0 6 0 0 0
lqs::parser::core::ParseException 0 3 14.5 0 1.75 0 0 0 0 1 0 0 0 1 0 0 0 3 58 0 42 5 0 4 3 3 0 0 0 17 0 0 0 3 0 0 0
lqs::parser::core::syntaxtree::AdditiveExpression 4 1.5 4.25 0 1 0 0 0 0 6 0 0 0 2 0 0 0 3 17 0 8 4 0 4 2 4 0 0 0 14 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::AllocationExpression 4 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::AndExpression 5 1.5 4.25 0 1 0 0 0 0 6 0 0 0 2 0 0 0 3 17 0 8 4 0 4 2 4 0 0 0 14 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::Annotation 4 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::AnnotationTypeBody 5 2.2 6.2 0 1.2 0 0 0 0 6 0 0 0 2 0 0 0 3 31 0 11 5 0 5 3 5 0 0 0 21 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::AnnotationTypeDeclaration 3 2.6 7.4 0 1.6 0 0 0 0 6 0 0 0 2 0 0 0 3 37 0 14 6 0 5 4 5 0 0 0 23 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::AnnotationTypeMemberDeclaration 3 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::ArgumentList 4 1.5 4.25 0 1 0 0 0 0 6 0 0 0 2 0 0 0 3 17 0 8 4 0 4 2 4 0 0 0 14 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::Arguments 4 2.2 6.2 0 1.2 0 0 0 0 6 0 0 0 2 0 0 0 3 31 0 11 5 0 5 3 5 0 0 0 21 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::ArrayDimsAndInits 3 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::ArrayInitializer 3 2.6 7.4 0 1.6 0 0 0 0 6 0 0 0 2 0 0 0 3 37 0 14 6 0 5 4 5 0 0 0 23 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::AssertStatement 3 2.6 7.4 0 1.6 0 0 0 0 7 0 0 0 2 0 0 0 3 37 0 14 6 0 5 4 5 0 0 0 25 0 0 0 21 0 0 0
lqs::parser::core::syntaxtree::AssignmentOperator 3 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::Block 9 2.2 6.2 0 1.2 0 0 0 0 6 0 0 0 2 0 0 0 3 31 0 11 5 0 5 3 5 0 0 0 21 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::BlockStatement 3 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::BooleanLiteral 3 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::BreakStatement 3 2.2 6.2 0 1.2 0 0 0 0 6 0 0 0 2 0 0 0 3 31 0 11 5 0 5 3 5 0 0 0 21 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::CastExpression 4 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::CastLookahead 3 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::ClassOrInterfaceBody 5 2.2 6.2 0 1.2 0 0 0 0 6 0 0 0 2 0 0 0 3 31 0 11 5 0 5 3 5 0 0 0 21 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::ClassOrInterfaceBodyDeclaration 3 1.25 3.5 0 0.75 0 0 0 0 5 0 0 0 2 0 0 0 3 14 0 5 3 0 4 1 4 0 0 0 12 0 0 0 15 0 0 0
lqs::parser::core::syntaxtree::ClassOrInterfaceDeclaration 6 2.5 7.25 0 2 0 0 0 0 8 0 0 0 2 0 0 0 3 29 0 20 8 0 4 6 4 0 0 0 20 0 0 0 24 0 0 0
lqs::parser::core::syntaxtree::ClassOrInterfaceType 10 1.75 5 0 1.25 0 0 0 0 7 0 0 0 2 0 0 0 3 20 0 11 5 0 4 3 4 0 0 0 16 0 0 0 21 0 0 0
lqs::parser::core::syntaxtree::CompilationUnit 3 2.6 7.4 0 1.8 0 0 0 0 7 0 0 0 2 0 0 0 3 37 0 14 6 0 5 4 5 0 0 0 25 0 0 0 21 0 0 0
lqs::parser::core::syntaxtree::ConditionalAndExpression 5 1.5 4.25 0 1 0 0 0 0 6 0 0 0 2 0 0 0 3 17 0 8 4 0 4 2 4 0 0 0 14 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::ConditionalExpression 6 1.5 4.25 0 1 0 0 0 0 6 0 0 0 2 0 0 0 3 17 0 8 4 0 4 2 4 0 0 0 14 0 0 0 18 0 0 0
lqs::parser::core::syntaxtree::ConditionalOrExpression 5 1.5 4.25 0 1 0 0 0 0 6 0 0 0 2 0 0 0 3 17 0 8 4 0 4 2 4 0 0 0 14 0 0 0 18 0 0 0
