acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
fr::labri::gumtree::tree::DigestGenerator::StdHashGenerator 0 2 3 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
fr::labri::gumtree::tree::DigestGenerator::Md5HashGenerator 0 2 3 0 1 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 3 0 0 0 2 0 0 0
fr::labri::gumtree::tree::DigestGenerator::RollingStdHashGenerator 0 4 15 0 1 0 0 0 0 2 0 0 0 1 0 0 0 1 15 0 15 1 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::tree::DigestGenerator::RollingMd5HashGenerator 1 4 15 0 1 0 0 0 0 2 0 0 0 1 0 0 0 1 15 0 15 1 0 1 0 1 0 0 0 5 0 0 0 2 0 0 0
fr::labri::gumtree::tree::DigestGenerator::RollingRdmHashGenerator 0 3 11 0 1 0 0 0 0 2 0 0 0 1 0 0 0 2 22 0 15 2 0 2 0 2 0 0 0 5 0 0 0 4 0 0 0
fr::labri::gumtree::tree::Pair 7 1 3.5 0 0.625 0 0 0 0 0 0 0 0 0 0 0 0 8 28 0 6 2 1 8 0 8 0 0 0 8 0 0 0 0 0 0 0
fr::labri::gumtree::tree::Tree 89 1.39344262295082 4.54098360655738 0 0.475409836065574 0 0 0 0 0 0 0 0 0 0 0 0 4 277 0 18 20 0 61 3 60 0 0 0 177 0 0 0 0 0 0 0
fr::labri::gumtree::tree::TreeMap 1 1.5 3.5 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 7 0 4 1 0 2 0 2 0 0 0 5 0 0 0 1 0 0 0
fr::labri::gumtree::tree::TreeUtils 0 2.45 6.45 0 1.15 0 0 0 0 5 0 0 0 0 0 0 0 9 129 0 14 0 0 20 0 17 0 0 0 51 0 0 0 45 0 0 0
fr::labri::gumtree::tree::TreeUtils::OrderKind 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
fr::labri::gumtree::test::TestConstants 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
fr::labri::gumtree::test::TestSerializeTree 0 1 20 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 20 0 20 0 0 1 0 1 0 0 0 7 0 0 0 1 0 0 0
fr::labri::gumtree::test::TestTree 0 1 9.6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5 48 0 15 0 0 5 0 5 0 0 0 18 0 0 0 5 0 0 0
fr::labri::gumtree::test::TestTreeUtils 0 1 9.28571428571429 0 0 0 0 0 0 1 0 0 0 0 0 0 0 7 65 0 11 0 0 7 0 7 0 0 0 23 0 0 0 7 0 0 0
fr::labri::gumtree::gen::antlrantlr::AntlrGrammarTreeGenerator 0 1 4.75 0 0.5 0 0 0 0 1 0 0 0 2 0 0 0 4 19 0 7 0 0 4 0 2 0 0 0 6 0 0 0 4 0 0 0
fr::labri::gumtree::gen::antlr::AbstractAntlrTreeGenerator 12 2.125 9.125 0 0.625 0 0 0 0 1 0 0 0 1 0 0 0 1 73 0 24 4 4 8 0 2 0 0 0 26 0 0 0 1 0 0 0
fr::labri::gumtree::gen::jdt::AbstractJdtTreeProducer 2 1 5.33333333333333 0 0.666666666666667 0 0 0 0 2 0 0 0 1 0 0 0 1 16 0 12 0 2 3 0 2 0 0 0 7 0 0 0 2 0 0 0
fr::labri::gumtree::gen::jdt::AbstractJdtVisitor 6 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 1 2 1 0 1 0 0 0 2 0 0 0 0 0 0 0
fr::labri::gumtree::gen::jdt::cd::CdJdtTreeGenerator 0 1 3 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
fr::labri::gumtree::gen::jdt::cd::CdJdtVisitor 0 1.3 5.65555555555556 0 1.03333333333333 0 0 0 0 2 0 0 0 2 0 0 0 90 509 0 27 8 0 90 0 79 0 0 0 114 0 0 0 180 0 0 0
fr::labri::gumtree::gen::jdt::cd::EntityType 8 7 10.6 0 0.6 0 0 0 0 0 0 0 0 0 0 0 0 5 53 0 31 105 0 5 104 4 0 0 0 5 0 0 0 0 0 0 0
fr::labri::gumtree::gen::jdt::JdtTreeGenerator 0 1 3 0 0.333333333333333 0 0 0 0 0 0 0 0 2 0 0 0 3 9 0 3 0 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
fr::labri::gumtree::gen::jdt::JdtVisitor 0 3.2 8.2 0 0.6 0 0 0 0 2 0 0 0 2 0 0 0 4 41 0 27 1 0 5 0 5 0 0 0 13 0 0 0 8 0 0 0
fr::labri::gumtree::gen::jdt::Requestor 1 1 3.33333333333333 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 10 0 4 1 0 3 0 3 0 0 0 6 0 0 0 0 0 0 0
fr::labri::gumtree::gen::js::RhinoTreeGenerator 0 1.33333333333333 6 0 0.666666666666667 0 0 0 0 1 0 0 0 1 0 0 0 3 18 0 12 0 0 3 0 3 0 0 0 4 0 0 0 3 0 0 0
fr::labri::gumtree::gen::js::RhinoTreeVisitor 1 2 9.25 0 0.75 0 0 0 0 1 0 0 0 1 0 0 0 1 37 0 22 2 0 4 0 3 0 0 0 16 0 0 0 1 0 0 0
fr::labri::gumtree::gen::php::PhpTreeGenerator 0 1 4.75 0 0.5 0 0 0 0 1 0 0 0 2 0 0 0 4 19 0 7 0 0 4 0 2 0 0 0 6 0 0 0 4 0 0 0
fr::labri::gumtree::gen::r::RTreeProducer 0 1 4.75 0 0.5 0 0 0 0 1 0 0 0 2 0 0 0 4 19 0 7 0 0 4 0 2 0 0 0 6 0 0 0 4 0 0 0
fr::labri::gumtree::gen::xml::XMLTreeGenerator 0 1.4 6 0 0.6 0 0 0 0 2 0 0 0 2 0 0 0 5 30 0 9 0 0 5 0 3 0 0 0 9 0 0 0 10 0 0 0
