acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::umd::cs::findbugs::ba::ca::CallListDataflow 0 1 3 0 2 0 0 0 0 1 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 3 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::CFG 93 1.80555555555556 6.11111111111111 0 0.805555555555556 0 0 0 0 9 0 0 0 2 0 0 0 14 220 0 33 11 0 36 6 34 0 0 0 89 0 0 0 126 0 0 0
edu::umd::cs::findbugs::ba::CFG::LocationIterator 1 2 6.8 0 0 0 0 0 0 2 0 0 0 1 0 0 0 2 34 0 16 4 0 5 0 3 0 0 0 15 0 0 0 4 0 0 0
edu::umd::cs::findbugs::ba::CFGBuilder 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 1 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::CFGBuilderException 1 1 3 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 3 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::CFGBuilderFactory 0 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::CFGPrinter 11 1.66666666666667 6.33333333333333 0 1 0 0 0 0 5 0 0 0 0 0 0 0 1 57 0 29 2 2 9 0 8 0 0 0 29 0 0 0 5 0 0 0
edu::umd::cs::findbugs::ba::ch::ClassVertex 0 1 3.75 0 0.7 0 0 0 0 0 0 0 0 3 0 0 0 20 75 0 8 7 0 20 0 15 0 0 0 20 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::ch::InheritanceEdge 0 1 3 0 2 0 0 0 0 1 0 0 0 2 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 3 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::ch::InheritanceGraph 1 1.5 4.5 0 2 0 0 0 0 0 0 0 0 2 0 0 0 2 9 0 6 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::ch::InheritanceGraphVisitor 5 1 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 1 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::ch::InterproceduralCallGraph 1 1 3.25 0 1 0 0 0 0 2 0 0 0 2 0 0 0 3 13 0 4 1 0 4 0 3 0 0 0 8 0 0 0 6 0 0 0
