acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::ksu::cis::projects::bogor::ast::checker::ExpChecker 0 6.28947368421053 61.9736842105263 0 1.34210526315789 0 0 0 0 45 0 0 0 1 0 0 0 2 2355 0 247 12 0 38 0 1 0 0 0 512 0 0 0 90 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::ExpChecker::LUBException 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::GlobalsChecker 0 1 88 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 176 0 159 3 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::HeadersChecker 0 1 88.75 0 1 0 0 0 0 0 0 0 0 1 0 0 0 4 355 0 181 5 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::LegalInitialValueChecker 0 1.07692307692308 4.96153846153846 0 1.03846153846154 0 0 0 0 3 0 0 0 1 0 0 0 5 129 0 18 3 0 26 0 1 0 0 0 56 0 0 0 15 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::LiveSetChecker 1 1.5 17 0 1 0 0 0 0 6 0 0 0 1 0 0 0 2 68 0 31 6 0 4 0 2 0 0 0 22 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::Messages 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::StatementTerminaChecker 3 2.55555555555556 13.6666666666667 0 1 0 0 0 0 7 0 0 0 1 0 0 0 1 123 0 31 1 0 9 0 1 0 0 0 39 0 0 0 7 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::TypeChecker 19 3.26086956521739 25.6521739130435 0 1 0 0 0 0 18 0 0 0 1 0 0 0 2 590 0 120 6 0 23 2 9 0 0 0 162 0 0 0 36 0 0 0
edu::ksu::cis::projects::bogor::ast::ChooseStatement 3 2.36363636363636 14.2727272727273 0 0.909090909090909 0 0 0 0 4 0 0 0 3 0 0 0 2 157 0 32 3 0 11 0 10 0 0 0 44 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::ConditionalExp 5 1.27272727272727 7.45454545454545 0 0.636363636363636 0 0 0 0 4 0 0 0 3 0 0 0 2 82 0 22 3 0 11 0 11 0 0 0 39 0 0 0 8 0 0 0
